== 2026-09-03T22:50:16Z cleaning results of earlier schemas
== 2026-09-03T22:50:16Z diff (workers=4, deadline=270 min)
[22:50:16] 773 pairs total, 773 to do, 4 workers, big pair > 120 MB download, deadline 270 min
[22:50:16] [1/773] libreoffice@26.2.4.2..26.2.5.2 (1407 MB dl, 0s, 78 MB rss) ok
[00:40:33] [245/773] hunspell@1.7.2..1.7.2+really1.7.1 (3 MB dl, 4s, 154 MB rss) ok
[00:40:35] [246/773] brotli@1.0.6..1.0.7 (3 MB dl, 2s, 84 MB rss) ok
[00:40:37] [247/773] gmp@6.2.0+dfsg..6.2.1+dfsg (3 MB dl, 2s, 106 MB rss) ok
[00:40:38] [248/773] libabw@0.1.3..0.1.4 (3 MB dl, 7s, 297 MB rss) ok
[00:40:39] [249/773] rubberband@3.3.0+dfsg..4.0.0+dfsg (3 MB dl, 6s, 243 MB rss) ok
[00:40:39] [250/773] hunspell@1.6.2..1.7.0 (3 MB dl, 1s, 78 MB rss) ok
[00:40:40] [251/773] hunspell@1.7.0..1.7.1 (3 MB dl, 3s, 147 MB rss) ok
[00:40:41] [252/773] jemalloc@5.0.1..5.1.0 (3 MB dl, 2s, 99 MB rss) ok
[00:40:45] [253/773] libnumbertext@1.0.5..1.0.6 (3 MB dl, 4s, 212 MB rss) ok
[00:40:46] [254/773] libde265@1.0.18..1.1.1 (3 MB dl, 5s, 189 MB rss) ok
[00:40:47] [255/773] libabw@0.1.2..0.1.3 (3 MB dl, 8s, 318 MB rss) ok
[00:40:49] [256/773] libnumbertext@1.0.6..1.0.7 (3 MB dl, 5s, 214 MB rss) ok
[00:40:51] [257/773] libde265@1.0.15..1.0.16 (3 MB dl, 5s, 181 MB rss) ok
[00:40:51] [258/773] libde265@1.0.13..1.0.15 (3 MB dl, 4s, 180 MB rss) ok
[00:40:54] [259/773] libde265@1.0.11..1.0.12 (3 MB dl, 4s, 180 MB rss) ok
[00:40:55] [260/773] libde265@1.0.12..1.0.13 (3 MB dl, 4s, 180 MB rss) ok
[00:40:57] [261/773] rubberband@3.1.1+dfsg0..3.1.2+dfsg0 (3 MB dl, 6s, 225 MB rss) ok
[00:40:59] [262/773] rubberband@3.1.0+dfsg0..3.1.1+dfsg0 (3 MB dl, 6s, 225 MB rss) ok
[00:41:00] [263/773] libde265@1.0.16..1.0.18 (3 MB dl, 4s, 184 MB rss) ok
[00:41:01] [264/773] brotli@1.0.7..1.0.9 (3 MB dl, 1s, 83 MB rss) ok
[00:41:03] [265/773] rubberband@3.0.0+dfsg0..3.1.0+dfsg0 (3 MB dl, 6s, 225 MB rss) ok
[00:41:04] [266/773] libnumbertext@1.0.7..1.0.8 (3 MB dl, 4s, 214 MB rss) ok
[00:41:07] [267/773] rubberband@3.1.2+dfsg0..3.2.1+dfsg (3 MB dl, 6s, 223 MB rss) ok
[00:41:07] [268/773] libnumbertext@1.0.9..1.0.10 (3 MB dl, 5s, 212 MB rss) ok
[00:41:08] [269/773] libnumbertext@1.0.8..1.0.9 (3 MB dl, 5s, 213 MB rss) ok
[00:41:11] [270/773] lerc@4.1.1+ds..4.2.0+ds (3 MB dl, 4s, 155 MB rss) ok
[00:41:13] [271/773] libnumbertext@1.0..1.0.5 (3 MB dl, 5s, 214 MB rss) ok
[00:41:13] [272/773] rubberband@3.2.1+dfsg..3.3.0+dfsg (3 MB dl, 6s, 224 MB rss) ok
[00:41:15] [273/773] libnumbertext@1.0.10..1.0.11 (3 MB dl, 4s, 217 MB rss) ok
[00:41:16] [274/773] lerc@4.0.0+ds..4.1.0+ds (3 MB dl, 4s, 155 MB rss) ok
[00:41:16] [275/773] lerc@4.1.0+ds..4.1.1+ds (3 MB dl, 4s, 155 MB rss) ok
[00:41:17] [276/773] brotli@1.0.9..1.1.0 (3 MB dl, 2s, 84 MB rss) ok
[00:41:18] [277/773] brotli@1.1.0..1.2.0 (3 MB dl, 2s, 83 MB rss) ok
[00:41:18] [278/773] gmp@6.1.2+dfsg..6.2.0+dfsg (3 MB dl, 2s, 101 MB rss) ok
[00:41:20] [279/773] hunspell@1.6.1..1.6.2 (3 MB dl, 4s, 153 MB rss) ok
[00:41:20] [280/773] gmp@6.1.1+dfsg..6.1.2+dfsg (2 MB dl, 2s, 101 MB rss) ok
[00:41:21] [281/773] lerc@3.0+ds..4.0.0+ds (2 MB dl, 3s, 150 MB rss) ok
[00:41:22] [282/773] nftables@1.1.6..1.1.7 (2 MB dl, 2s, 110 MB rss) ok
[00:41:22] [283/773] slang2@2.3.2..2.3.3 (2 MB dl, 2s, 92 MB rss) ok
[00:41:23] [284/773] libksba@1.8.0..1.8.1 (2 MB dl, 2s, 83 MB rss) ok
[00:41:24] [285/773] libksba@1.6.8..1.8.0 (2 MB dl, 2s, 84 MB rss) ok
[00:41:25] [286/773] libksba@1.6.7..1.6.8 (2 MB dl, 2s, 83 MB rss) ok
[00:41:27] [287/773] rubberband@2.0.2+dfsg0..3.0.0+dfsg0 (2 MB dl, 5s, 212 MB rss) ok
[00:41:27] [288/773] libgpg-error@1.59..1.61 (2 MB dl, 2s, 84 MB rss) ok
[00:41:29] [289/773] brotli@1.0.2..1.0.3 (2 MB dl, 2s, 81 MB rss) ok
[00:41:29] [290/773] libksba@1.6.6..1.6.7 (2 MB dl, 2s, 83 MB rss) ok
[00:41:30] [291/773] libabw@0.1.1..0.1.2 (2 MB dl, 6s, 319 MB rss) ok
[00:41:31] [292/773] libgpg-error@1.58..1.59 (2 MB dl, 2s, 84 MB rss) ok
[00:41:31] [293/773] libgpg-error@1.56..1.58 (2 MB dl, 2s, 84 MB rss) ok
[00:41:32] [294/773] libksba@1.6.4..1.6.5 (2 MB dl, 2s, 83 MB rss) ok
[00:41:32] [295/773] libksba@1.6.3..1.6.4 (2 MB dl, 2s, 83 MB rss) ok
[00:41:33] [296/773] libksba@1.6.5..1.6.6 (2 MB dl, 2s, 83 MB rss) ok
[00:41:34] [297/773] libgpg-error@1.55..1.56 (2 MB dl, 2s, 84 MB rss) ok
[00:41:34] [298/773] libksba@1.6.2..1.6.3 (2 MB dl, 2s, 84 MB rss) ok
[00:41:35] [299/773] libgpg-error@1.54..1.55 (2 MB dl, 2s, 84 MB rss) ok
[00:41:36] [300/773] libksba@1.6.0..1.6.2 (2 MB dl, 2s, 84 MB rss) ok
[00:41:36] [301/773] libgpg-error@1.53..1.54 (2 MB dl, 2s, 84 MB rss) ok
[00:41:36] [302/773] ncurses@6.5+20251122..6.5+20251123 (2 MB dl, 2s, 81 MB rss) ok
[00:41:38] [303/773] slang2@2.3.1..2.3.1a (2 MB dl, 2s, 86 MB rss) ok
[00:41:38] [304/773] ncurses@6.5+20251115..6.5+20251122 (2 MB dl, 2s, 81 MB rss) ok
[00:41:38] [305/773] nftables@1.1.5..1.1.6 (2 MB dl, 2s, 99 MB rss) ok
[00:41:39] [306/773] openal-soft@1.19.0..1.19.1 (2 MB dl, 2s, 86 MB rss) ok
[00:41:39] [307/773] slang2@2.3.1a..2.3.2 (2 MB dl, 2s, 90 MB rss) ok
[00:41:40] [308/773] nftables@1.1.4..1.1.5 (2 MB dl, 2s, 98 MB rss) ok
[00:41:41] [309/773] openal-soft@1.18.2..1.19.0 (2 MB dl, 2s, 86 MB rss) ok
[00:41:41] [310/773] libgpg-error@1.51..1.53 (2 MB dl, 2s, 84 MB rss) ok
[00:41:41] [311/773] nftables@1.1.2..1.1.3 (2 MB dl, 2s, 99 MB rss) ok
[00:41:43] [312/773] nftables@1.1.3..1.1.4 (2 MB dl, 2s, 98 MB rss) ok
[00:41:43] [313/773] slang2@2.3.0..2.3.1 (2 MB dl, 2s, 85 MB rss) ok
[00:41:43] [314/773] nftables@1.1.1..1.1.2 (2 MB dl, 2s, 98 MB rss) ok
[00:41:44] [315/773] nftables@1.1.0..1.1.1 (2 MB dl, 2s, 98 MB rss) ok
[00:41:45] [316/773] ncurses@6.5+20251123..6.6+20251231 (2 MB dl, 2s, 81 MB rss) ok
[00:41:45] [317/773] ncurses@6.5+20250216..6.5+20251115 (2 MB dl, 2s, 81 MB rss) ok
[00:41:46] [318/773] libgpg-error@1.50..1.51 (2 MB dl, 2s, 84 MB rss) ok
[00:41:47] [319/773] nftables@1.0.9..1.1.0 (2 MB dl, 2s, 99 MB rss) ok
[00:41:47] [320/773] libgpg-error@1.49..1.50 (2 MB dl, 2s, 84 MB rss) ok
[00:41:48] [321/773] nftables@1.0.8..1.0.9 (2 MB dl, 2s, 100 MB rss) ok
[00:41:49] [322/773] ncurses@6.6+20251231..6.6+20260608 (2 MB dl, 2s, 81 MB rss) ok
[00:41:49] [323/773] ncurses@6.5+20250125..6.5+20250216 (2 MB dl, 2s, 81 MB rss) ok
[00:41:50] [324/773] ncurses@6.5..6.5+20250125 (2 MB dl, 2s, 82 MB rss) ok
[00:41:51] [325/773] intel-gmmlib@22.10.0+ds1..22.10.1+ds1 (2 MB dl, 3s, 129 MB rss) ok
[00:41:51] [326/773] ncurses@6.4+20240414..6.5 (2 MB dl, 2s, 81 MB rss) ok
[00:41:52] [327/773] gmp@6.1.0+dfsg..6.1.1+dfsg (2 MB dl, 2s, 90 MB rss) ok
[00:41:52] [328/773] ncurses@6.4+20240113..6.4+20240414 (2 MB dl, 2s, 81 MB rss) ok
[00:41:53] [329/773] libyuv@0.0.1948.20260702..0.0.1949.20260706 (2 MB dl, 2s, 115 MB rss) ok
[00:41:54] [330/773] libyuv@0.0.1949.20260706..0.0.1959.20260817 (2 MB dl, 2s, 114 MB rss) ok
[00:41:54] [331/773] libyuv@0.0.1922.20260106..0.0.1948.20260702 (2 MB dl, 2s, 109 MB rss) ok
[00:41:55] [332/773] libglu@9.0.0..9.0.1 (2 MB dl, 2s, 113 MB rss) ok
[00:41:56] [333/773] libyuv@0.0.1899.20250103..0.0.1904.20250204 (2 MB dl, 2s, 103 MB rss) ok
[00:41:56] [334/773] libyuv@0.0.1898.20241219..0.0.1899.20250103 (2 MB dl, 2s, 103 MB rss) ok
[00:41:57] [335/773] libyuv@0.0.1904.20250204..0.0.1916.20250814 (2 MB dl, 2s, 103 MB rss) ok
[00:41:58] [336/773] libyuv@0.0.1919.20250919..0.0.1922.20251210 (2 MB dl, 2s, 103 MB rss) ok
[00:41:59] [337/773] libyuv@0.0.1922.20251210..0.0.1922.20260106 (2 MB dl, 2s, 103 MB rss) ok
[00:42:00] [338/773] rubberband@2.0.0..2.0.2+dfsg0 (2 MB dl, 4s, 168 MB rss) ok
[00:42:00] [339/773] libyuv@0.0.1916.20250814..0.0.1919.20250919 (2 MB dl, 2s, 103 MB rss) ok
[00:42:00] [340/773] libglu@9.0.1..9.0.2 (2 MB dl, 2s, 103 MB rss) ok
[00:42:02] [341/773] libcaca@0.99.beta19..0.99.beta20 (2 MB dl, 2s, 82 MB rss) ok
[00:42:02] [342/773] jemalloc@3.6.0..5.0.1 (2 MB dl, 1s, 89 MB rss) ok
[00:42:02] [343/773] game-music-emu@0.6.4..0.6.5 (2 MB dl, 2s, 119 MB rss) ok
[00:42:04] [344/773] util-linux@2.42.1..2.42.2 (1 MB dl, 2s, 95 MB rss) ok
[00:42:04] [345/773] intel-gmmlib@22.9.0+ds1..22.10.0+ds1 (1 MB dl, 2s, 108 MB rss) ok
[00:42:05] [346/773] rubberband@1.9.2..2.0.0 (1 MB dl, 3s, 159 MB rss) ok
[00:42:06] [347/773] intel-gmmlib@22.8.2+ds1..22.9.0+ds1 (1 MB dl, 2s, 108 MB rss) ok
[00:42:06] [348/773] intel-gmmlib@22.8.1+ds1..22.8.2+ds1 (1 MB dl, 2s, 107 MB rss) ok
[00:42:07] [349/773] intel-gmmlib@22.7.2+ds1..22.8.1+ds1 (1 MB dl, 2s, 108 MB rss) ok
[00:42:08] [350/773] intel-gmmlib@22.7.1+ds1..22.7.2+ds1 (1 MB dl, 2s, 107 MB rss) ok
[00:42:08] [351/773] intel-gmmlib@22.7.0+ds1..22.7.1+ds1 (1 MB dl, 2s, 107 MB rss) ok
[00:42:09] [352/773] intel-gmmlib@22.6.0+ds1..22.7.0+ds1 (1 MB dl, 2s, 107 MB rss) ok
[00:42:10] [353/773] intel-gmmlib@22.5.5+ds1..22.6.0+ds1 (1 MB dl, 2s, 108 MB rss) ok
[00:42:10] [354/773] xz-utils@5.8.2..5.8.3 (1 MB dl, 1s, 81 MB rss) ok
[00:42:10] [355/773] pam@1.3.1..1.4.0 (1 MB dl, 2s, 77 MB rss) ok
[00:42:11] [356/773] xz-utils@5.8.1..5.8.2 (1 MB dl, 1s, 81 MB rss) ok
[00:42:11] [357/773] pam@1.1.8..1.3.1 (1 MB dl, 2s, 77 MB rss) ok
[00:42:12] [358/773] util-linux@2.42..2.42.1 (1 MB dl, 2s, 89 MB rss) ok
[00:42:12] [359/773] xz-utils@5.8.0..5.8.1 (1 MB dl, 1s, 81 MB rss) ok
[00:42:13] [360/773] xz-utils@5.6.4..5.8.0 (1 MB dl, 1s, 81 MB rss) ok
[00:42:14] [361/773] util-linux@2.41.5..2.42 (1 MB dl, 1s, 84 MB rss) ok
[00:42:14] [362/773] pam@1.4.0..1.5.2 (1 MB dl, 2s, 77 MB rss) ok
[00:42:14] [363/773] game-music-emu@0.6.3..0.6.4 (1 MB dl, 2s, 111 MB rss) ok
[00:42:15] [364/773] util-linux@2.41.2..2.41.3 (1 MB dl, 1s, 84 MB rss) ok
[00:42:15] [365/773] util-linux@2.41.3..2.41.5 (1 MB dl, 1s, 84 MB rss) ok
[00:42:16] [366/773] xz-utils@5.6.3..5.6.4 (1 MB dl, 2s, 81 MB rss) ok
[00:42:17] [367/773] util-linux@2.41.1..2.41.2 (1 MB dl, 1s, 83 MB rss) ok
[00:42:17] [368/773] util-linux@2.41..2.41.1 (1 MB dl, 1s, 83 MB rss) ok
[00:42:17] [369/773] dbus@1.15.2..1.15.4 (1 MB dl, 2s, 91 MB rss) ok
[00:42:18] [370/773] util-linux@2.40.4..2.41 (1 MB dl, 1s, 84 MB rss) ok
[00:42:18] [371/773] util-linux@2.40.3..2.40.4 (1 MB dl, 1s, 83 MB rss) ok
[00:42:19] [372/773] systemd@261.1..261.2 (1 MB dl, 2s, 94 MB rss) ok
[00:42:19] [373/773] systemd@261..261.1 (1 MB dl, 2s, 94 MB rss) ok
[00:42:20] [374/773] dbus@1.15.8..1.15.10 (1 MB dl, 2s, 89 MB rss) ok
[00:42:20] [375/773] xz-utils@5.6.2..5.6.3 (1 MB dl, 1s, 81 MB rss) ok
[00:42:21] [376/773] dbus@1.15.6..1.15.8 (1 MB dl, 2s, 89 MB rss) ok
[00:42:21] [377/773] dbus@1.15.4..1.15.6 (1 MB dl, 2s, 90 MB rss) ok
[00:42:22] [378/773] systemd@260.1..261 (1 MB dl, 2s, 93 MB rss) ok
[00:42:22] [379/773] xz-utils@5.6.1+really5.4.5..5.6.2 (1 MB dl, 1s, 81 MB rss) ok
[00:42:23] [380/773] dbus@1.15.10..1.15.12 (1 MB dl, 2s, 89 MB rss) ok
[00:42:23] [381/773] xz-utils@5.6.1..5.6.1+really5.4.5 (1 MB dl, 1s, 81 MB rss) ok
[00:42:24] [382/773] systemd@260..260.1 (1 MB dl, 2s, 92 MB rss) ok
[00:42:24] [383/773] xz-utils@5.6.0..5.6.1 (1 MB dl, 1s, 81 MB rss) ok
[00:42:25] [384/773] systemd@259.1..260 (1 MB dl, 1s, 91 MB rss) ok
[00:42:26] [385/773] pam@1.5.2..1.5.3 (1 MB dl, 2s, 77 MB rss) ok
[00:42:26] [386/773] systemd@259..259.1 (1 MB dl, 1s, 89 MB rss) ok
[00:42:26] [387/773] systemd@258..258.1 (1 MB dl, 1s, 88 MB rss) ok
[00:42:27] [388/773] systemd@258.1..259 (1 MB dl, 1s, 89 MB rss) ok
[00:42:27] [389/773] systemd@257.13..258 (1 MB dl, 1s, 88 MB rss) ok
[00:42:28] [390/773] dbus@1.15.92..1.16.0 (1 MB dl, 2s, 89 MB rss) ok
[00:42:29] [391/773] dbus@1.15.90..1.15.92 (1 MB dl, 1s, 89 MB rss) ok
[00:42:29] [392/773] dbus@1.16.0..1.16.2 (1 MB dl, 2s, 89 MB rss) ok
[00:42:30] [393/773] dbus@1.15.12..1.15.90 (1 MB dl, 2s, 89 MB rss) ok
[00:42:30] [394/773] brotli@1.0.0..1.0.2 (1 MB dl, 1s, 79 MB rss) ok
[00:42:31] [395/773] game-music-emu@0.6.2..0.6.3 (1 MB dl, 2s, 114 MB rss) ok
[00:42:32] [396/773] pam@1.5.3..1.7.0 (1 MB dl, 2s, 77 MB rss) ok
[00:42:33] [397/773] libxcb@1.15..1.17.0 (1 MB dl, 3s, 86 MB rss) ok
[00:42:33] [398/773] libxcb@1.14..1.15 (1 MB dl, 2s, 86 MB rss) ok
[00:42:35] [399/773] libxcb@1.13.1..1.14 (1 MB dl, 3s, 86 MB rss) ok
[00:42:35] [400/773] game-music-emu@0.6.1..0.6.2 (1 MB dl, 2s, 113 MB rss) ok
[00:42:36] [401/773] libxcb@1.13..1.13.1 (1 MB dl, 3s, 86 MB rss) ok
[00:42:36] [402/773] expat@2.8.3..2.8.4 (1 MB dl, 1s, 79 MB rss) ok
[00:42:37] [403/773] libmodplug@0.8.8.5..0.8.9.0 (1 MB dl, 2s, 103 MB rss) ok
[00:42:37] [404/773] expat@2.8.2..2.8.3 (1 MB dl, 1s, 79 MB rss) ok
[00:42:39] [405/773] game-music-emu@0.6.0..0.6.1 (1 MB dl, 2s, 109 MB rss) ok
[00:42:39] [406/773] e2fsprogs@1.46.4..1.46.5 (1 MB dl, 2s, 79 MB rss) ok
[00:42:39] [407/773] z3@4.8.8..4.8.9 (258 MB dl, 268s, 4960 MB rss) ok
[00:42:39] [408/773] chromaprint@1.6.0..1.6.1 (1 MB dl, 3s, 146 MB rss) ok
[00:42:41] [409/773] libcap2@2.77..2.78 (1 MB dl, 1s, 82 MB rss) ok
[00:42:41] [410/773] e2fsprogs@1.46.3..1.46.4 (1 MB dl, 2s, 79 MB rss) ok
[00:42:42] [411/773] e2fsprogs@1.46.2..1.46.3 (1 MB dl, 2s, 79 MB rss) ok
[00:42:42] [412/773] libcap2@2.75..2.77 (1 MB dl, 1s, 82 MB rss) ok
[00:42:43] [413/773] e2fsprogs@1.46.1..1.46.2 (1 MB dl, 2s, 79 MB rss) ok
[00:42:43] [414/773] expat@2.8.1..2.8.2 (1 MB dl, 2s, 79 MB rss) ok
[00:42:44] [415/773] libcap2@2.73..2.75 (1 MB dl, 1s, 82 MB rss) ok
[00:42:44] [416/773] libcap2@2.66..2.73 (1 MB dl, 2s, 82 MB rss) ok
[00:42:45] [417/773] expat@2.8.0..2.8.1 (1 MB dl, 1s, 79 MB rss) ok
[00:42:45] [418/773] libcap2@2.63..2.66 (1 MB dl, 2s, 81 MB rss) ok
[00:42:46] [419/773] expat@2.7.5..2.8.0 (1 MB dl, 2s, 79 MB rss) ok
[00:42:46] [420/773] expat@2.7.4..2.7.5 (1 MB dl, 1s, 79 MB rss) ok
[00:42:46] [421/773] expat@2.7.3..2.7.4 (1 MB dl, 1s, 79 MB rss) ok
[00:42:48] [422/773] expat@2.7.1..2.7.2 (1 MB dl, 1s, 79 MB rss) ok
[00:42:48] [423/773] expat@2.7.2..2.7.3 (1 MB dl, 2s, 79 MB rss) ok
[00:42:50] [424/773] chromaprint@1.5.1..1.6.0 (1 MB dl, 3s, 135 MB rss) ok
[00:42:50] [425/773] libwpg@0.3.3..0.3.4 (1 MB dl, 2s, 116 MB rss) ok
[00:42:50] [426/773] libwpg@0.3.2..0.3.3 (1 MB dl, 2s, 116 MB rss) ok
[00:42:52] [427/773] cyrus-sasl2@2.1.27+dfsg..2.1.27+dfsg2 (1 MB dl, 1s, 79 MB rss) ok
[00:42:52] [428/773] libselinux@3.10..3.11 (1 MB dl, 2s, 84 MB rss) ok
[00:42:52] [429/773] e2fsprogs@1.46.5..1.46.6 (1 MB dl, 2s, 79 MB rss) ok
[00:42:53] [430/773] libselinux@3.9..3.10 (0 MB dl, 2s, 81 MB rss) ok
[00:42:54] [431/773] libselinux@3.8.1..3.9 (0 MB dl, 2s, 81 MB rss) ok
[00:42:54] [432/773] chromaprint@1.4.1..1.4.2 (0 MB dl, 3s, 137 MB rss) ok
[00:42:55] [433/773] libselinux@3.8..3.8.1 (0 MB dl, 1s, 82 MB rss) ok
[00:42:55] [434/773] chromaprint@1.5.0..1.5.1 (0 MB dl, 2s, 120 MB rss) ok
[00:42:56] [435/773] lz4@1.9.4..1.10.0 (0 MB dl, 1s, 80 MB rss) ok
[00:42:57] [436/773] chromaprint@1.4.2..1.4.3 (0 MB dl, 3s, 127 MB rss) ok
[00:42:57] [437/773] libbsd@0.12.1..0.12.2 (0 MB dl, 2s, 79 MB rss) ok
[00:42:58] [438/773] libbsd@0.12.0..0.12.1 (0 MB dl, 2s, 79 MB rss) ok
[00:42:58] [439/773] cyrus-sasl2@2.1.27+dfsg2..2.1.28+dfsg (0 MB dl, 2s, 79 MB rss) ok
[00:42:59] [440/773] libwpg@0.3.1..0.3.2 (0 MB dl, 2s, 112 MB rss) ok
[00:43:00] [441/773] libbsd@0.11.8..0.12.0 (0 MB dl, 2s, 79 MB rss) ok
[00:43:00] [442/773] libselinux@3.7..3.8 (0 MB dl, 2s, 81 MB rss) ok
[00:43:01] [443/773] libnftnl@1.3.1..1.3.2 (0 MB dl, 2s, 86 MB rss) ok
[00:43:01] [444/773] chromaprint@1.4.3..1.5.0 (0 MB dl, 2s, 117 MB rss) ok
[00:43:02] [445/773] libbsd@0.11.7..0.11.8 (0 MB dl, 2s, 79 MB rss) ok
[00:43:03] [446/773] libselinux@3.2..3.3 (0 MB dl, 2s, 80 MB rss) ok
[00:43:03] [447/773] lz4@1.9.2..1.9.3 (0 MB dl, 1s, 80 MB rss) ok
[00:43:03] [448/773] lz4@1.9.3..1.9.4 (0 MB dl, 1s, 80 MB rss) ok
[00:43:04] [449/773] libxcrypt@4.5.1..4.5.2+20251210 (0 MB dl, 1s, 79 MB rss) ok
[00:43:04] [450/773] libbsd@0.11.5..0.11.6 (0 MB dl, 1s, 79 MB rss) ok
[00:43:05] [451/773] libbsd@0.11.6..0.11.7 (0 MB dl, 2s, 79 MB rss) ok
[00:43:06] [452/773] libselinux@3.3..3.4 (0 MB dl, 2s, 81 MB rss) ok
[00:43:06] [453/773] libbsd@0.11.4..0.11.5 (0 MB dl, 2s, 79 MB rss) ok
[00:43:06] [454/773] libselinux@3.5..3.7 (0 MB dl, 1s, 81 MB rss) ok
[00:43:07] [455/773] lz4@1.9.1..1.9.2 (0 MB dl, 1s, 80 MB rss) ok
[00:43:07] [456/773] nghttp2@1.69.0..1.70.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:08] [457/773] libbsd@0.11.3..0.11.4 (0 MB dl, 2s, 79 MB rss) ok
[00:43:09] [458/773] e2fsprogs@1.47.2..1.47.4 (0 MB dl, 2s, 79 MB rss) ok
[00:43:09] [459/773] libselinux@3.4..3.5 (0 MB dl, 1s, 81 MB rss) ok
[00:43:10] [460/773] libbsd@0.11.2..0.11.3 (0 MB dl, 2s, 79 MB rss) ok
[00:43:11] [461/773] e2fsprogs@1.47.1..1.47.2 (0 MB dl, 2s, 79 MB rss) ok
[00:43:11] [462/773] chromaprint@1.3.2..1.4.1 (0 MB dl, 2s, 131 MB rss) ok
[00:43:12] [463/773] e2fsprogs@1.47.0..1.47.1 (0 MB dl, 2s, 79 MB rss) ok
[00:43:12] [464/773] lz4@1.8.3..1.9.1 (0 MB dl, 1s, 80 MB rss) ok
[00:43:13] [465/773] klibc@2.0.6..2.0.7 (0 MB dl, 2s, 77 MB rss) ok
[00:43:13] [466/773] klibc@2.0.5..2.0.6 (0 MB dl, 1s, 77 MB rss) ok
[00:43:14] [467/773] libsidplay@1.36.59..1.36.60 (0 MB dl, 2s, 92 MB rss) ok
[00:43:14] [468/773] cyrus-sasl2@2.1.28+dfsg..2.1.28+dfsg1 (0 MB dl, 1s, 79 MB rss) ok
[00:43:14] [469/773] libnftnl@1.3.0..1.3.1 (0 MB dl, 1s, 82 MB rss) ok
[00:43:15] [470/773] klibc@2.0.7..2.0.8 (0 MB dl, 1s, 78 MB rss) ok
[00:43:16] [471/773] nghttp2@1.63.0..1.64.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:16] [472/773] e2fsprogs@1.46.6..1.47.0 (0 MB dl, 2s, 79 MB rss) ok
[00:43:16] [473/773] nghttp2@1.62.1..1.63.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:17] [474/773] nghttp2@1.68.1..1.69.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:17] [475/773] nghttp2@1.64.0..1.68.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:18] [476/773] klibc@2.0.10..2.0.11 (0 MB dl, 1s, 77 MB rss) ok
[00:43:18] [477/773] nghttp2@1.61.0..1.62.1 (0 MB dl, 1s, 82 MB rss) ok
[00:43:19] [478/773] libedit@3.1-20210714..3.1-20210910 (0 MB dl, 2s, 80 MB rss) ok
[00:43:19] [479/773] libnftnl@1.2.9..1.3.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:19] [480/773] libnftnl@1.2.7..1.2.8 (0 MB dl, 1s, 82 MB rss) ok
[00:43:20] [481/773] nghttp2@1.60.0..1.61.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:20] [482/773] libnftnl@1.2.8..1.2.9 (0 MB dl, 1s, 82 MB rss) ok
[00:43:21] [483/773] klibc@2.0.9..2.0.10 (0 MB dl, 2s, 77 MB rss) ok
[00:43:22] [484/773] klibc@2.0.11..2.0.12 (0 MB dl, 1s, 77 MB rss) ok
[00:43:22] [485/773] klibc@2.0.8..2.0.9 (0 MB dl, 2s, 78 MB rss) ok
[00:43:22] [486/773] libxcrypt@4.4.38..4.5.1 (0 MB dl, 1s, 79 MB rss) ok
[00:43:23] [487/773] nghttp2@1.59.0..1.60.0 (0 MB dl, 1s, 82 MB rss) ok
[00:43:24] [488/773] klibc@2.0.13..2.0.14 (0 MB dl, 1s, 77 MB rss) ok
[00:43:24] [489/773] libedit@3.1-20210910..3.1-20221009 (0 MB dl, 2s, 81 MB rss) ok
[00:43:25] [490/773] klibc@2.0.12..2.0.13 (0 MB dl, 2s, 77 MB rss) ok
[00:43:25] [491/773] libnftnl@1.2.6..1.2.7 (0 MB dl, 1s, 82 MB rss) ok
[00:43:26] [492/773] libedit@3.1-20240808..3.1-20250104 (0 MB dl, 2s, 81 MB rss) ok
[00:43:26] [493/773] libedit@3.1-20251016..3.1-20260512 (0 MB dl, 2s, 81 MB rss) ok
[00:43:27] [494/773] nghttp2@1.68.0..1.68.1 (0 MB dl, 2s, 82 MB rss) ok
[00:43:28] [495/773] libedit@3.1-20250104..3.1-20251016 (0 MB dl, 2s, 81 MB rss) ok
[00:43:28] [496/773] libedit@3.1-20240517..3.1-20240808 (0 MB dl, 2s, 81 MB rss) ok
[00:43:28] [497/773] libedit@3.1-20230828..3.1-20240517 (0 MB dl, 2s, 81 MB rss) ok
[00:43:29] [498/773] libedit@3.1-20221030..3.1-20230828 (0 MB dl, 2s, 81 MB rss) ok
[00:43:30] [499/773] libnftnl@1.2.5..1.2.6 (0 MB dl, 1s, 81 MB rss) ok
[00:43:30] [500/773] libedit@3.1-20221009..3.1-20221030 (0 MB dl, 2s, 81 MB rss) ok
[00:43:31] [501/773] libnftnl@1.2.3..1.2.4 (0 MB dl, 1s, 81 MB rss) ok
[00:43:31] [502/773] libnftnl@1.2.4..1.2.5 (0 MB dl, 1s, 82 MB rss) ok
[00:43:31] [503/773] libxcrypt@4.4.36..4.4.38 (0 MB dl, 1s, 78 MB rss) ok
